ID,Year,SurveyDate,TerritoryName,IsProtocolSurvey,ObservationID,Analysis Type,Sample Qualifier,BreedingStatus,StartTime,EndTime,CommonName,AdultCount,FledglingCount,NestlingCount,OtherCount,EggCountCode,IsTerritorialBehavior,Summary,NestCode,TerritoryNestID,varObject,VarFilter,Detection,JulianDay,Area_Type,BreedingYear,DaySinceDec15th
81,2014,2014-03-07,Deserted Valley,TRUE,18934,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",537,frmSurveyDetail,[ID] = 81,0,66,Core,2014,83
81,2014,2014-03-07,Egg,TRUE,18546,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T15:21:00Z,1899-12-31T16:51:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches atop E end summit of Egg. PRFA M ad soars S to N past Full Moon Party Rock, then NW, disappears in Egg area.","NA",483,frmSurveyDetail,[ID] = 81,1,66,Core,2014,83
81,2014,2014-03-07,Goat Rock,TRUE,18540,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Goat Rock.,"NA",417,frmSurveyDetail,[ID] = 81,0,66,Core,2014,83
81,2014,2014-03-07,Pipsqueak Pinnacles,TRUE,18933,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",573,frmSurveyDetail,[ID] = 81,0,66,Core,2014,83
81,2014,2014-03-07,Resurrection Wall,TRUE,18538,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches at RW-8, scans area, flies to rock mass opposite RW-5 rock mass, back to RW-8, flies, PRFA M ad banks up to RW-8, inspects site, flies, PRFA F returns to RW-8 to perch.","NA",473,frmSurveyDetail,[ID] = 81,1,66,Core,2014,83
81,2014,2014-03-07,Scout Peak,TRUE,18539,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Scout Peak.,"NA",471,frmSurveyDetail,[ID] = 81,0,66,Core,2014,83
81,2014,2014-03-07,Teapot Dome,TRUE,18542,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Teapot Dome.,"NA",411,frmSurveyDetail,[ID] = 81,0,66,Core,2014,83
81,2014,2014-03-07,Tunnel,TRUE,18543,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,"No sign of PRFA presence/activity at Tunnel, but see Egg PRFA record.","NA",487,frmSurveyDetail,[ID] = 81,0,66,Core,2014,83
81,2014,2014-03-07,Western Front,TRUE,18541,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Wesern Front.,"NA",419,frmSurveyDetail,[ID] = 81,0,66,Core,2014,83
82,2011,2011-03-28,Central High Peaks,TRUE,16477,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T16:05:00Z,1899-12-31T17:08:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Central High Peaks.,"NA",521,frmSurveyDetail,[ID] = 82,0,87,Core,2011,104
82,2011,2011-03-28,Hawkins Peak,TRUE,16476,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T16:05:00Z,1899-12-31T17:08:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Hawkins Peak.,"NA",441,frmSurveyDetail,[ID] = 82,0,87,Core,2011,104
82,2011,2011-03-28,Upper Condor Gulch,TRUE,19079,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T16:05:00Z,1899-12-31T17:08:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",513,frmSurveyDetail,[ID] = 82,0,87,Core,2011,104
83,2015,2015-05-30,Little Pinnacles,TRUE,2099,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T10:30:00Z,1899-12-31T12:00:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at Little Pinnacles, investigating LP-5 repeatedly, calling, circling together in courtship, F perched in territory, M in/out of territory. No sign of active nesting or prey food drops. M possibly young by coloration.","NA",543,frmSurveyDetail,[ID] = 83,1,150,Core,2015,167
87,2008,2008-04-26,Pig Canyon,TRUE,2915,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T10:05:00Z,1899-12-31T10:50:00Z,Prairie Falcon,1,0,0,0,Indet,Yes,"PRFA ad sits low at Pig-9, shakes head to ward off flies, bill-swipes scrape edges, briefly rises, rotates, shuffles, resettles on scrape… no egg count documented",PIG-9,217,frmSurveyDetail,[ID] = 87,1,117,Non-core,2008,134
90,2017,2017-02-14,NE Sec 15,TRUE,614,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:30:00Z,1899-12-31T17:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at NE Sec. 15.,"NA",509,frmSurveyDetail,[ID] = 90,0,45,Non-core,2017,62
90,2017,2017-02-14,North Chalone Peak,TRUE,722,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T14:30:00Z,1899-12-31T15:05:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at N. Chal. Pk., F ad perches at summit of main nest cliffs, flies to circle in courtship with M ad, both occasionally chase / soft-stoop each other.","NA",403,frmSurveyDetail,[ID] = 90,1,45,Non-core,2017,62
96,2010,2010-01-15,Citadel,TRUE,15247,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:40:00Z,1899-12-31T17:25:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Citadel,"NA",429,frmSurveyDetail,[ID] = 96,0,15,Core,2010,32
96,2010,2010-01-15,General Balconies,TRUE,19086,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:40:00Z,1899-12-31T17:25:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",523,frmSurveyDetail,[ID] = 96,0,15,Core,2010,32
96,2010,2010-01-15,Machete Ridge,TRUE,15246,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T17:00:00Z,1899-12-31T17:08:00Z,Prairie Falcon,1,0,0,0,0,Yes,PRFA F ad perches near central summit of Machete,"NA",571,frmSurveyDetail,[ID] = 96,1,15,Core,2010,32
96,2010,2010-01-15,South Balconies,TRUE,15249,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:31:00Z,1899-12-31T16:51:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr circle / soar over Gen. & S. Balconies, perch at S end summit, F briefly perches 2x at SGB-15","NA",415,frmSurveyDetail,[ID] = 96,1,15,Core,2010,32
97,2010,2010-03-25,South Wilderness Rock,TRUE,15517,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:35:00Z,1899-12-31T15:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at South Wilderness Rock,"NA",431,frmSurveyDetail,[ID] = 97,0,84,Non-core,2010,101
102,2017,2017-01-24,Crowley Drainage,TRUE,954,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Crowley Drainage.,"NA",495,frmSurveyDetail,[ID] = 102,0,24,Non-core,2017,41
102,2017,2017-01-24,Crowley Towers,TRUE,1634,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T14:00:00Z,1899-12-31T16:30:00Z,Prairie Falcon,3,0,0,0,0,Yes,"PRFA ad pr active at Crowley Towers, perch atop S end summit, Nest Knob, both fly in courtship, inspect CT-1 and -2, stoop/chase 2nd PRFA M ad SE towards S. Balc., later briefly stooped by PEFA ad (M?), PRFA M attempts copulation with F.","NA",551,frmSurveyDetail,[ID] = 102,1,24,Core,2017,41
102,2017,2017-01-24,Mating Rocks,TRUE,311,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Mating Rocks.,"NA",559,frmSurveyDetail,[ID] = 102,0,24,Non-core,2017,41
102,2017,2017-01-24,North Balconies,TRUE,301,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:00:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at North Balconies.,"NA",451,frmSurveyDetail,[ID] = 102,0,24,Core,2017,41
104,2016,2016-04-24,Drywall,TRUE,338,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T14:30:00Z,1899-12-31T18:00:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at Drywall, inspecting DRY-14 for potential use, copulate once, M eats avian prey between DRY-3 and -15, F ad takes dust bath, M chases GOEA from area.","NA",567,frmSurveyDetail,[ID] = 104,1,115,Non-core,2016,132
107,2013,2013-05-29,Willow Spring Slide,TRUE,18189,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T09:33:00Z,1899-12-31T10:00:00Z,Prairie Falcon,2,0,5,0,0,Yes,"5 PRFA nestlings @ WSS-2, 26-29 days old.",WSS-2,1,frmSurveyDetail,[ID] = 107,1,149,Non-core,2013,166
108,2016,2016-05-03,Drywall,TRUE,2358,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T14:50:00Z,1899-12-31T17:58:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at Drywall, F ad possibly laying eggs or soft incubating at DRY-14, both ad circle in area, M eats prey, both stoop on GOEA ad, M chases it N, M copulates with F, F dust-bathes, preens.","NA",567,frmSurveyDetail,[ID] = 108,1,124,Non-core,2016,141
109,2010,2010-03-17,Central High Peaks,TRUE,18992,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:18:00Z,1899-12-31T15:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",521,frmSurveyDetail,[ID] = 109,0,76,Core,2010,93
109,2010,2010-03-17,Deserted Valley,TRUE,15558,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:18:00Z,1899-12-31T15:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Deserted Valley,"NA",537,frmSurveyDetail,[ID] = 109,0,76,Core,2010,93
109,2010,2010-03-17,Goat Rock,TRUE,15480,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T12:57:00Z,1899-12-31T13:31:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA M ad perches at NW end of Goat Rock near base, wails, possibly 2nd PRFA wails out of sight on W side of Goat Rock","NA",417,frmSurveyDetail,[ID] = 109,1,76,Core,2010,93
109,2010,2010-03-17,Hawkins Peak,TRUE,15483,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:18:00Z,1899-12-31T15:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Hawkins,"NA",441,frmSurveyDetail,[ID] = 109,0,76,Core,2010,93
109,2010,2010-03-17,Pipsqueak Pinnacles,TRUE,15486,Occupancy,Yes: Raptor status confirmed,Presence,1899-12-31T11:18:00Z,1899-12-31T11:22:00Z,Prairie Falcon,1,0,0,0,0,No,PRFA ad perches atop Snout at Pipsqueak Pinnacles,"NA",573,frmSurveyDetail,[ID] = 109,1,76,Core,2010,93
109,2010,2010-03-17,Resurrection Wall,TRUE,15484,Occupancy,Yes: Raptor status confirmed,Presence,1899-12-31T13:59:00Z,1899-12-31T14:06:00Z,Prairie Falcon,1,0,0,0,0,No,PRFA ad perches at N end of Resurrection Wall summit ridge,"NA",473,frmSurveyDetail,[ID] = 109,1,76,Core,2010,93
109,2010,2010-03-17,Scout Peak,TRUE,15481,Occupancy,Yes: Raptor status confirmed,Presence,1899-12-31T10:38:00Z,1899-12-31T10:39:00Z,Prairie Falcon,1,0,0,0,0,No,PRFA ad flies over E side of Scout Peak,"NA",471,frmSurveyDetail,[ID] = 109,1,76,Core,2010,93
109,2010,2010-03-17,Western Front,TRUE,15557,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:18:00Z,1899-12-31T15:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Western Front,"NA",419,frmSurveyDetail,[ID] = 109,0,76,Core,2010,93
110,2015,2015-01-29,NE Sec 15,TRUE,1895,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T16:08:00Z,1899-12-31T16:55:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA M ad perches on outcrop next to NES-2, flies, F ad circles into area, M stoops, chases, flies w/ F, later PRFA ad pr circles / soars together, M banks up briefly near NES-2, both fly N,  one (the M?) returns to perch at NES-2 rock mass.","NA",509,frmSurveyDetail,[ID] = 110,1,29,Non-core,2015,46
111,2013,2013-05-05,Drywall,TRUE,18099,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T09:05:00Z,1899-12-31T10:35:00Z,Prairie Falcon,1,0,3,0,0,Yes,"PRFA F ad sits high at DRY-11, incubates at least 3 nestlings, ~3-6 days old by size, appearance.",DRY-11,239,frmSurveyDetail,[ID] = 111,1,125,Non-core,2013,142
113,2014,2014-04-24,Citadel,TRUE,18686,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T13:03:00Z,1899-12-31T14:28:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at Citadel, but no sign of nesting. F ad circles near CI-1, then S. PRFA M ad banks up 15-20m up and E of CI-1, preens. PRFA F ad flies in area, perches 150m S, flies N past Citadel.","NA",429,frmSurveyDetail,[ID] = 113,1,114,Core,2014,131
115,2014,2014-05-18,Crowley Towers,TRUE,18742,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T10:12:00Z,1899-12-31T10:40:00Z,Prairie Falcon,1,0,1,0,0,Yes,"PRFA M ad banks quickly up to CT-1, likely w/ prey, disappears into site for 19 min., re-emerges w/o prey, flies 30-40m S to perch, preen, scan area, likely fed nestlings at ~7-15 days old.",CT-1,102,frmSurveyDetail,[ID] = 115,1,138,Core,2014,155
116,2015,2015-02-11,Ball Pinnacle,TRUE,50,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Ball Pinnacle.,"NA",455,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
116,2015,2015-02-11,Central High Peaks,TRUE,237,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Central High Peaks.,"NA",521,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
116,2015,2015-02-11,Deserted Valley,TRUE,1779,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Deserted Valley.,"NA",537,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
116,2015,2015-02-11,Goat Rock,TRUE,1095,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Goat Rock.,"NA",417,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
116,2015,2015-02-11,Pipsqueak Pinnacles,TRUE,235,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Pipsqueak Pinnacles.,"NA",573,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
116,2015,2015-02-11,Resurrection Wall,TRUE,2278,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T13:10:00Z,1899-12-31T16:27:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr flies S to N, M banks up to RW-2, F to 50m N w/ bird prey. M disappears, F feeds, flies, perches atop RW-5 rock mass, flies to RW-8, inspects & prepares site.","NA",473,frmSurveyDetail,[ID] = 116,1,42,Core,2015,59
116,2015,2015-02-11,Scout Peak,TRUE,304,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Scout Pk.,"NA",471,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
116,2015,2015-02-11,Teapot Dome,TRUE,1763,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Teapot Dome.,"NA",411,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
116,2015,2015-02-11,Tunnel,TRUE,1211,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T14:52:00Z,1899-12-31T15:35:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA M ad perches atop Chaos Crag, scans N and E.","NA",487,frmSurveyDetail,[ID] = 116,1,42,Core,2015,59
116,2015,2015-02-11,Western Front,TRUE,1262,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:08:00Z,1899-12-31T16:42:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Western Front.,"NA",419,frmSurveyDetail,[ID] = 116,0,42,Core,2015,59
122,2010,2010-03-18,Canyon North of Willow Springs,TRUE,15487,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T09:35:00Z,1899-12-31T12:45:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA F ad perches on N cliff slie walls of CNWS in CNWS-3 area, chases / scolds GOEA ad SE, returns to N cliffs to perch, later PRFA ad (M?) circles near N CNWS cliffs, flaps NW, dives into cyn. N of CNWS","NA",459,frmSurveyDetail,[ID] = 122,1,77,Non-core,2010,94
122,2010,2010-03-18,Mating Rocks,TRUE,15491,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T09:35:00Z,1899-12-31T12:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Mating Rocks,"NA",559,frmSurveyDetail,[ID] = 122,0,77,Non-core,2010,94
122,2010,2010-03-18,North Wilderness Rock,TRUE,15490,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T09:35:00Z,1899-12-31T12:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at NWR,"NA",549,frmSurveyDetail,[ID] = 122,0,77,Non-core,2010,94
122,2010,2010-03-18,Tugboat,TRUE,15492,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T09:35:00Z,1899-12-31T12:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Tugboat,"NA",511,frmSurveyDetail,[ID] = 122,0,77,Core,2010,94
125,2015,2015-02-25,Narrows East Fork of Marion Canyon,TRUE,1050,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T11:00:00Z,1899-12-31T15:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Narrows.,"NA",467,frmSurveyDetail,[ID] = 125,0,56,Non-core,2015,73
126,2014,2014-02-19,Citadel,TRUE,18481,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T16:43:00Z,1899-12-31T17:10:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at Citadel, circle to perch repeatedly at SE summit, M soft-stoops F, both fly in territorial defense w/ Egg PRFA pr, stoop PEFA, M perrches atop Citadel.","NA",429,frmSurveyDetail,[ID] = 126,1,50,Core,2014,67
126,2014,2014-02-19,Egg,TRUE,18480,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T16:40:00Z,1899-12-31T17:00:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr fly near Egg, Tunnel, Sponge, stoop in territorial defense with Citadel PRFA ad pr.","NA",483,frmSurveyDetail,[ID] = 126,1,50,Core,2014,67
126,2014,2014-02-19,General Balconies,TRUE,18476,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T15:20:00Z,1899-12-31T17:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at General Balconies.,"NA",523,frmSurveyDetail,[ID] = 126,0,50,Core,2014,67
126,2014,2014-02-19,Machete Ridge,TRUE,18477,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T15:20:00Z,1899-12-31T17:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Machete.,"NA",571,frmSurveyDetail,[ID] = 126,0,50,Core,2014,67
126,2014,2014-02-19,South Balconies,TRUE,18478,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T15:40:00Z,1899-12-31T17:55:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA M ad perches atop outcrop at SW end of S Balc, flies to perch at SGB-15, F ad perches at S Balc summit, M flies, M+F bank up to SGB-15, inspect site, bow/chup, M flies, stooped by Gen Balc PEFA, F PRFA flies, PRFA M returnes, perches @ SGB-15.","NA",415,frmSurveyDetail,[ID] = 126,1,50,Core,2014,67
127,2009,2009-05-20,Goat Rock,TRUE,14923,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T12:25:00Z,1899-12-31T12:55:00Z,Prairie Falcon,0,0,4,0,0,Yes,"At least 4 PRFA nestlings at GOAT-3, 15-18 days old, sit, feather-clean, doze.",GOAT-3,229,frmSurveyDetail,[ID] = 127,1,140,Core,2009,157
129,2016,2016-02-10,Willow Spring Slide,TRUE,1989,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T16:41:00Z,1899-12-31T17:44:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA M ad perches on rock outcrop on mid WSS wall, preens, scans area. 2nd PRFA ad flaps overhead, flies E to W. M ad dives from WSS perch near dusk, likely to sleep roost.","NA",561,frmSurveyDetail,[ID] = 129,1,41,Non-core,2016,58
132,2008,2008-01-17,Crowley Drainage,TRUE,19144,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:00:00Z,1899-12-31T17:53:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",495,frmSurveyDetail,[ID] = 132,0,17,Non-core,2008,34
132,2008,2008-01-17,Crowley Towers,TRUE,2626,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:18:00Z,1899-12-31T17:46:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA M and F ad perch in Crowley territory at summit pine on N end ridge, and on Nest Knob, fly E towards W end of N. Balc. Roof","NA",551,frmSurveyDetail,[ID] = 132,1,17,Core,2008,34
132,2008,2008-01-17,North Balconies,TRUE,2625,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:00:00Z,1899-12-31T17:46:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA M ad perches on cliffside between NB-4 and -5, 2nd PRFA flies W to E over N. Balconies,  ad banks up into crevice sleep roost between NB-4 and -5","NA",451,frmSurveyDetail,[ID] = 132,1,17,Core,2008,34
132,2008,2008-01-17,Tugboat,TRUE,15096,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:00:00Z,1899-12-31T17:53:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",511,frmSurveyDetail,[ID] = 132,0,17,Core,2008,34
133,2012,2012-01-17,Discovery Wall,TRUE,16826,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:05:00Z,1899-12-31T13:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Discovery Wall.,"NA",507,frmSurveyDetail,[ID] = 133,0,17,Core,2012,34
133,2012,2012-01-17,Pipsqueak Pinnacles,TRUE,16827,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:05:00Z,1899-12-31T13:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Pipsqueak Pinnacles.,"NA",573,frmSurveyDetail,[ID] = 133,0,17,Core,2012,34
133,2012,2012-01-17,Upper Bear Gulch,TRUE,19110,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T11:05:00Z,1899-12-31T13:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",443,frmSurveyDetail,[ID] = 133,0,17,Core,2012,34
