Location_ID,Event_ID,Observation_ID,Year,Start_Date,Territory_Name,Survey_Purpose,Analysis_Type,Territory_Type,Area_Type,Detection_Purpose,Detection_Result_Code,Detection_Result,PRFA_Detected,OBS_Stime,OBS_Ftime,Duration,Species,Detection,Adults,Fledglings,Nestlings,OtherAge,Num_Eggs,Territorial_Behav,Nest_Code
84,3016,15092,2008,2008-04-19T00:00:00Z,Willow Spring Slide,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 10:50:00,12/30/1899 13:56:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
84,3016,2886,2008,2008-04-19T00:00:00Z,Canyon North of Willow Springs,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:50:00,12/30/1899 13:56:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
191,3074,2889,2008,2008-04-19T00:00:00Z,Tunnel,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 17:41:00,12/30/1899 18:22:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
191,3074,2888,2008,2008-04-19T00:00:00Z,Machete Ridge,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 17:30:00,12/30/1899 18:22:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
61,2216,15103,2008,2008-04-17T00:00:00Z,South Wilderness Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:00:00,12/30/1899 14:15:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
61,2216,2878,2008,2008-04-17T00:00:00Z,Drywall,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:00:00,12/30/1899 14:15:00,,PRFA,1,3,0,0,NA,-999,Yes,dry-2
40,2425,19180,2008,2008-04-15T00:00:00Z,Crowley Drainage,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:40:00,12/30/1899 17:50:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,2425,15132,2008,2008-04-15T00:00:00Z,Tugboat,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:40:00,12/30/1899 17:50:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,2425,2874,2008,2008-04-15T00:00:00Z,Crowley Towers,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:40:00,12/30/1899 17:50:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,2425,2873,2008,2008-04-15T00:00:00Z,Mating Rocks,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:40:00,12/30/1899 17:50:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,2425,2875,2008,2008-04-15T00:00:00Z,North Balconies,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 14:40:00,12/30/1899 17:50:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,1376,19179,2008,2008-04-14T00:00:00Z,Ball Pinnacle,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 12:20:00,12/30/1899 15:25:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
109,938,19031,2008,2008-04-14T00:00:00Z,Upper Condor Gulch,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 10:55:00,12/30/1899 12:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
109,938,19030,2008,2008-04-14T00:00:00Z,Central High Peaks,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 10:55:00,12/30/1899 12:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,1376,15104,2008,2008-04-14T00:00:00Z,Central High Peaks,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 12:20:00,12/30/1899 15:25:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
109,938,15163,2008,2008-04-14T00:00:00Z,Hawkins Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 10:55:00,12/30/1899 12:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,1376,2869,2008,2008-04-14T00:00:00Z,Tunnel,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 12:20:00,12/30/1899 15:25:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,1376,2870,2008,2008-04-14T00:00:00Z,Egg,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 12:20:00,12/30/1899 15:25:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
99,39,2867,2008,2008-04-14T00:00:00Z,Pig Canyon,Non-Core,Fecundity,Territory,Non-core,Incubation,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:00:00,12/30/1899 17:07:00,,PRFA,1,1,0,0,NA,-999,Yes,PIG-9
29,1376,2868,2008,2008-04-14T00:00:00Z,Teapot Dome,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:20:00,12/30/1899 15:25:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
36,2694,2863,2008,2008-04-13T00:00:00Z,Little Pinnacles,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:19:00,12/30/1899 14:33:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
130,2722,19305,2008,2008-04-12T00:00:00Z,Upper Bear Gulch,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,2722,19304,2008,2008-04-12T00:00:00Z,Discovery Wall,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,2722,2856,2008,2008-04-12T00:00:00Z,Resurrection Wall,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
130,2722,2862,2008,2008-04-12T00:00:00Z,Machete Ridge,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 17:52:00,12/30/1899 18:10:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
130,2722,2859,2008,2008-04-12T00:00:00Z,Teapot Dome,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,2722,2857,2008,2008-04-12T00:00:00Z,Goat Rock,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
130,2722,2860,2008,2008-04-12T00:00:00Z,Egg,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,2722,2858,2008,2008-04-12T00:00:00Z,Tunnel,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
130,2722,2854,2008,2008-04-12T00:00:00Z,Pipsqueak Pinnacles,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,2722,2855,2008,2008-04-12T00:00:00Z,Scout Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
222,3068,2850,2008,2008-04-08T00:00:00Z,Narrows East Fork of Marion Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:00:00,12/30/1899 16:00:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,2128,19177,2008,2008-04-06T00:00:00Z,Citadel,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:40:00,12/30/1899 16:10:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,2128,19178,2008,2008-04-06T00:00:00Z,General Balconies,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:40:00,12/30/1899 16:10:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,2128,2845,2008,2008-04-06T00:00:00Z,South Balconies,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:40:00,12/30/1899 16:10:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
191,2128,2848,2008,2008-04-06T00:00:00Z,Machete Ridge,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 11:40:00,12/30/1899 16:10:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
175,1670,15139,2008,2008-04-05T00:00:00Z,Neglected Valley,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:00:00,12/30/1899 17:22:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,1670,2839,2008,2008-04-05T00:00:00Z,Prescribed Burn Cliffs,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:00:00,12/30/1899 17:22:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,1670,2841,2008,2008-04-05T00:00:00Z,Frog/Hand,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:00:00,12/30/1899 17:22:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
37,667,2834,2008,2008-04-04T00:00:00Z,NE Sec 15,Non-Core,Occupancy,Territory,Non-core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:00:00,12/30/1899 16:51:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
208,1808,19176,2008,2008-04-03T00:00:00Z,Guard Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 16:02:00,12/30/1899 17:39:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
208,1808,2830,2008,2008-04-03T00:00:00Z,High Peaks Trail West of Chalone Picnic Area,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 16:02:00,12/30/1899 17:39:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
208,1808,2829,2008,2008-04-03T00:00:00Z,D. Soto Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 16:02:00,12/30/1899 17:39:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,1862,19175,2008,2008-03-31T00:00:00Z,Crowley Drainage,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:42:00,12/30/1899 16:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,1862,15093,2008,2008-03-31T00:00:00Z,Tugboat,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:42:00,12/30/1899 16:32:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,1862,2822,2008,2008-03-31T00:00:00Z,Crowley Towers,Core,Occupancy,Territory,Core,Occupancy,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:42:00,12/30/1899 16:32:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
